species_id,name,lat,long,year,period,count,site_name,site_desc
3,Southern Greater Glider,-37.20482,148.86295,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.20623,148.86333,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.20689,148.86307,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.20767,148.86318,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.21211,148.86651,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.2122,148.86645,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.21207,148.86694,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.21162,148.86724,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.9175,145.8602,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.21129,148.86769,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.9175,145.8602,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.9178,145.859,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.9178,145.859,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.9175,145.8602,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.9178,145.859,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.21012,148.86842,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.21013,148.86845,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.74075,148.19231,2017,2011-2020,2,318 Partellis Crossing Road,Tostaree
3,Southern Greater Glider,-37.21025,148.86993,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.20958,148.87128,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.21263,148.84919,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21051,148.84919,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.2103,148.84645,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21146,148.84894,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21079,148.84371,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21259,148.84887,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21006,148.84632,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21081,148.84371,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21243,148.84879,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.20943,148.84756,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21192,148.84532,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.21079,148.8437,2017,2011-2020,1,DELWP Case Reference number 2017-0039,"890-508-0018,
Mustards Track, Bendoc"
3,Southern Greater Glider,-37.20957,148.87135,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.17867,148.8409,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.20929,148.87204,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.17765,148.8443,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17881,148.83973,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17612,148.84547,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17859,148.84758,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17985,148.84871,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17781,148.83901,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17858,148.84758,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17813,148.83939,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.1771,148.8452,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17896,148.84783,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.17767,148.84714,2017,2011-2020,1,DELWP Case Reference number 2017-0046,"895-508-0002, 890-
508-0001, Gap Rd, Jug
Handle Track"
3,Southern Greater Glider,-37.20914,148.87295,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.20909,148.8741,2017,2011-2020,1,DELWP Case Reference number 2017-0024,"892-502-0011, 892-
502-0012, Bendoc River, Clarkeville Rd"
3,Southern Greater Glider,-37.7964,145.9472,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7964,145.9472,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7964,145.9472,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8608,145.906,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7939,145.9448,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7951,145.9461,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7941,145.9454,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7979,145.9507,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7943,145.9455,2017,2011-2020,2,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7985,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7924,145.9205,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7986,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7985,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7924,145.9205,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7934,145.9211,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7934,145.9211,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7986,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8109,145.8689,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8109,145.8689,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.80083,145.95249,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.8075,145.95111,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.805,145.95639,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.80139,145.95333,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.80111,145.95333,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.80278,145.95444,2017,2011-2020,1,DELWP Case Reference number 2017-0051,"462-506-0016, 462-
507-008 Boundary Rd & Loch Extension Rd, Noojee State Forest"
3,Southern Greater Glider,-37.7707,145.935,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8303,145.8895,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7985,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7934,145.9211,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7986,145.9311,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7924,145.9205,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.70833,147.46278,2017,2011-2020,1,Stony Creek Rd Coupe,"Coupe ID 735-510-
0021"
3,Southern Greater Glider,-37.70889,147.4625,2017,2011-2020,1,Stony Creek Road 2,Coupe 735-510-0021
3,Southern Greater Glider,-37.70833,147.46194,2017,2011-2020,1,Stony Creek Road 3,"Coupe ID 735-510-
0021"
3,Southern Greater Glider,-37.68417,147.41528,2017,2011-2020,1,Wattle Creek Track,East side of Wattle Creek track ford
3,Southern Greater Glider,-37.68417,147.41528,2017,2011-2020,1,Wattle Creek Track,East side of Wattle Creek track ford
3,Southern Greater Glider,-37.04409,148.80016,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04448,148.80051,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04261,148.79602,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04337,148.79764,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04663,148.79743,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04573,148.79481,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.04357,148.79808,2017,2011-2020,1,DELWP Case Reference number 2017-0011,"905-501-0011, 905-
501-0010, Ray's Track Eash Gippsland"
3,Southern Greater Glider,-37.8141,145.8022,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.783,145.9192,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8178,145.8686,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8109,145.8689,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.19076,148.93122,2017,2011-2020,1,"Unnamed,BENDOC","Unnamed,BENDOC"
3,Southern Greater Glider,-37.19059,148.93091,2017,2011-2020,1,"Puggaree Road,CABBAGE TREE CREEK","Puggaree Road,CABBAGE TREE CREEK"
3,Southern Greater Glider,-37.8565,145.8846,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8565,145.8846,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8565,145.8846,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8606,145.9049,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8606,145.9049,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8606,145.9049,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8153,145.8702,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8137,145.8707,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.8132,145.9257,2017,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7785,145.9879,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.86,145.9066,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.81879,145.86848,2016,2011-2020,1,Powelltown : ANU Site Code:735,"Ada River Rd, at Ada Tree Carpk"
3,Southern Greater Glider,-37.7785,145.9879,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.7785,145.9879,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.86,145.9066,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.86,145.9066,2016,2011-2020,1,Central Highlands,Ash Forest
3,Southern Greater Glider,-37.68417,147.41528,2016,2011-2020,1,Wattle Creek Track,East side of Wattle Creek track ford
3,Southern Greater Glider,-37.14592,148.82347,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15581,148.8459,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15547,148.8469,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14726,148.8169,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14667,148.81996,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15656,148.8505,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15536,148.84618,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14677,148.81713,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15758,148.84683,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.155,148.84622,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15657,148.8478,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15634,148.85104,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14644,148.81762,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.1463,148.81976,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15715,148.84895,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15515,148.84628,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Tucker Creek June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14613,148.81998,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.14665,148.82223,2016,2011-2020,1,Cottonwood Range Rd- Tucker Creek Transect 1 June 2016,"Cottonwood Range Rd near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.15676,148.849,2016,2011-2020,1,"Cottonwood Range Rd- Tucker Creek Tucker
Creek June 2016","Cottonwood Range Rd near Bendoc, East
Gippsland"
3,Southern Greater Glider,-37.15932,148.85045,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1577,148.84799,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15604,148.85041,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15604,148.84677,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1648,148.8497,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15528,148.8462,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1647,148.85001,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15631,148.85107,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15504,148.84936,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15527,148.84655,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15776,148.84828,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15681,148.84777,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15513,148.84648,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1566,148.84794,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15436,148.84834,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15519,148.84696,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.16464,148.85009,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15629,148.85055,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1607,148.84808,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15907,148.84965,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.16476,148.84971,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.15748,148.84911,2016,2011-2020,1,DELWP case reference 2017-0043,"895-509-0006, 895-
505-0007, 895-505-
0004, Cottonwood Range EG"
3,Southern Greater Glider,-37.1791,148.7879,2016,2011-2020,2,"Pines Track, BENDOC","Pines Track, BENDOC"
3,Southern Greater Glider,-37.2506,148.9315,2016,2011-2020,2,"Sellers Road, BENDOC","Sellers Road, BENDOC"
3,Southern Greater Glider,-37.1395,148.8267,2016,2011-2020,1,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.1386,148.8293,2016,2011-2020,1,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.1395,148.8267,2016,2011-2020,1,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.18,148.7876,2016,2011-2020,1,"Pines Track, BENDOC","Pines Track, BENDOC"
3,Southern Greater Glider,-37.18,148.7876,2016,2011-2020,1,"Pines Track, BENDOC","Pines Track, BENDOC"
3,Southern Greater Glider,-37.2514,148.931,2016,2011-2020,1,"Sellers Road, BENDOC","Sellers Road, BENDOC"
3,Southern Greater Glider,-37.2134,148.9126,2016,2011-2020,1,"Lock Gully Road, BENDOC","Lock Gully Road, BENDOC"
3,Southern Greater Glider,-37.2133,148.9125,2016,2011-2020,1,"Lock Gully Road, BENDOC","Lock Gully Road, BENDOC"
3,Southern Greater Glider,-37.1386,148.8293,2016,2011-2020,1,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.1344,148.8338,2016,2011-2020,2,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.1791,148.7879,2016,2011-2020,2,"Pines Track, BENDOC","Pines Track, BENDOC"
3,Southern Greater Glider,-37.2134,148.9126,2016,2011-2020,1,"Lock Gully Road, BENDOC","Lock Gully Road, BENDOC"
3,Southern Greater Glider,-37.2506,148.9315,2016,2011-2020,2,"Sellers Road, BENDOC","Sellers Road, BENDOC"
3,Southern Greater Glider,-37.1344,148.8338,2016,2011-2020,2,"Bumperbar Track, DELEGATE RIVER","Bumperbar Track, DELEGATE RIVER"
3,Southern Greater Glider,-37.2133,148.9125,2016,2011-2020,1,"Lock Gully Road, BENDOC","Lock Gully Road, BENDOC"
3,Southern Greater Glider,-37.1204,148.8211,2016,2011-2020,1,"Cottonwood Range Road, DELEGATE RIVER","Cottonwood Range Road, DELEGATE RIVER"
3,Southern Greater Glider,-37.2514,148.931,2016,2011-2020,1,"Sellers Road, BENDOC","Sellers Road, BENDOC"
3,Southern Greater Glider,-37.1204,148.8211,2016,2011-2020,1,"Cottonwood Range Road, DELEGATE RIVER","Cottonwood Range Road, DELEGATE RIVER"
3,Southern Greater Glider,-37.1995,148.96497,2016,2011-2020,1,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.19816,148.96492,2016,2011-2020,1,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.20312,148.96722,2016,2011-2020,2,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.1984,148.96426,2016,2011-2020,1,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.1989,148.96349,2016,2011-2020,2,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.20178,148.96667,2016,2011-2020,1,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.20161,148.96653,2016,2011-2020,2,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.20103,148.96612,2016,2011-2020,1,Flu Track May 2016,"Scheduled coupe off Flu Track near Bendoc, East Gippsland"
3,Southern Greater Glider,-37.19868,148.9636,2016,2011-2020,1,DELWP case reference 2016-0036,"Coupe 892-517-0010,
Metal Link Tk, Murrungower SF"
3,Southern Greater Glider,-37.19917,148.96546,2016,2011-2020,1,DELWP case reference 2016-0036,"892-517-0010, off Flu
Tk, Bendoc SF"
3,Southern Greater Glider,-37.1982,148.96482,2016,2011-2020,1,DELWP case reference 2016-0036,"Coupe 892-517-0010,
Metal Link Tk, Murrungower SF"
3,Southern Greater Glider,-37.19869,148.96357,2016,2011-2020,1,DELWP case reference 2016-0036,"892-517-0010, off Flu
Tk, Bendoc SF"
3,Southern Greater Glider,-37.19869,148.96357,2016,2011-2020,1,DELWP case reference 2016-0036,"Coupe 892-517-0010,
Metal Link Tk, Murrungower SF"
3,Southern Greater Glider,-37.1982,148.96482,2016,2011-2020,1,DELWP case reference 2016-0036,"892-517-0010, off Flu
Tk, Bendoc SF"
3,Southern Greater Glider,-37.20088,148.96496,2016,2011-2020,1,DELWP case reference 2016-0036,"Coupe 892-517-0010,
Metal Link Tk, Murrungower SF"
3,Southern Greater Glider,-37.20125,148.96692,2016,2011-2020,2,DELWP case reference 2016-0036,"892-517-0010, off Flu
Tk, Bendoc SF"
3,Southern Greater Glider,-37.19917,148.96546,2016,2011-2020,1,DELWP case reference 2016-0036,"Coupe 892-517-0010,
Metal Link Tk, Murrungower SF"
3,Southern Greater Glider,-37.19868,148.9636,2016,2011-2020,1,DELWP case reference 2016-0036,"892-517-0010, off Flu
Tk, Bendoc SF"
